filename,roughness_score
17509.png,69.77
02465.png,89.86
35417.png,37.13
44342.png,50.84
42501.png,8.4
64317.png,32.57
52986.png,68.2
58878.png,59.95
57578.png,74.13
36985.png,70.33
36321.png,60.98
52476.png,56.29
24942.png,75.45
64335.png,84.01
07520.png,86.24
66183.png,66.54
56206.png,82.85
30716.png,43.41
41248.png,93.39
40672.png,81.51
02369.png,78.77
37656.png,81.8
62455.png,81.49
11177.png,73.77
22051.png,49.97
38197.png,72.72
03834.png,93.01
33371.png,78.5
40890.png,77.39
41888.png,62.94
31777.png,55.55
46938.png,68.8
06229.png,80.18
20185.png,88.22
26972.png,6.45
01288.png,93.71
08201.png,53.1
21145.png,94.22
66557.png,74.44
41983.png,52.96
41382.png,23.06
44060.png,72.3
12940.png,59.59
40954.png,21.31
43739.png,38.67
66226.png,65.68
42674.png,60.68
34583.png,86.56
37827.png,33.89
57047.png,47.58
04149.png,37.88
22727.png,74.28
42106.png,34.79
51818.png,25.88
59697.png,11.69
38552.png,46.72
55144.png,9.92
66955.png,75.89
59083.png,22.24
51555.png,22.71
65176.png,78.31
20059.png,69.36
52816.png,65.96
62969.png,46.99
32291.png,87.9
20261.png,33.54
26668.png,63.27
20696.png,89.84
51256.png,39.42
38503.png,18.78
33488.png,62.91
41878.png,16.85
43049.png,49.22
16131.png,72.73
44755.png,84.36
09130.png,13.05
28844.png,72.33
48928.png,43.58
09556.png,51.22
44101.png,87.95
20808.png,65.65
54865.png,47.0
36524.png,73.38
37401.png,89.74
22705.png,8.74
32890.png,52.29
35085.png,27.47
03631.png,50.14
08419.png,58.26
12093.png,71.64
04431.png,57.28
58315.png,35.55
16936.png,33.09
33714.png,24.99
45364.png,70.9
36768.png,51.05
15933.png,67.68
60929.png,79.91
14054.png,85.97
15595.png,71.33
39278.png,90.36
30360.png,67.29
57562.png,7.52
23965.png,57.97
64099.png,77.13
41445.png,65.83
53324.png,23.35
21095.png,61.66
33180.png,70.86
41522.png,51.16
46358.png,52.75
01880.png,34.73
07822.png,38.61
13724.png,25.83
32807.png,74.73
61215.png,37.29
61640.png,79.66
03497.png,81.29
61393.png,24.19
23891.png,70.7
49472.png,57.64
58322.png,69.76
25407.png,70.94
20477.png,53.17
16230.png,32.77
51912.png,61.25
16698.png,26.69
22815.png,39.41
07990.png,41.54
61166.png,30.19
66986.png,86.98
64678.png,82.57
02634.png,93.75
23236.png,30.94
53299.png,22.54
24982.png,68.13
61818.png,20.12
01958.png,30.6
63408.png,47.98
20790.png,79.13
59654.png,66.63
65813.png,43.8
34195.png,89.99
14596.png,35.25
49924.png,68.23
27371.png,80.96
60789.png,88.51
29375.png,75.49
54565.png,12.35
54589.png,57.53
38983.png,53.7
44431.png,67.45
34826.png,23.22
13852.png,82.61
27516.png,42.73
41704.png,23.52
23545.png,83.74
16317.png,67.36
31858.png,84.64
02917.png,91.83
69217.png,51.91
63205.png,66.97
46382.png,50.43
10974.png,68.59
01355.png,88.5
16982.png,62.16
41889.png,73.3
03697.png,61.91
11346.png,59.67
09926.png,70.91
34555.png,72.61
08911.png,25.36
07737.png,15.11
64866.png,72.39
04390.png,49.04
20010.png,83.02
58386.png,25.4
03807.png,88.29
19415.png,41.19
07519.png,66.49
47786.png,83.45
17190.png,71.81
13865.png,62.87
45091.png,59.12
32383.png,52.28
11192.png,95.84
44662.png,43.98
00808.png,90.57
54711.png,3.61
34167.png,41.12
49681.png,50.91
10105.png,78.94
15644.png,88.95
66496.png,79.04
67212.png,74.07
24747.png,0.85
35598.png,58.23
25593.png,67.49
05598.png,72.76
58132.png,86.91
20250.png,81.05
18358.png,62.34
38844.png,80.87
22477.png,87.53
45103.png,89.56
45158.png,7.25
59368.png,60.39
32031.png,88.27
40376.png,76.28
69457.png,39.67
39388.png,52.07
65039.png,84.19
07984.png,81.11
50929.png,56.49
48450.png,49.21
61813.png,67.8
50271.png,20.14
59020.png,28.45
62335.png,60.6
46913.png,71.19
38392.png,44.03
13334.png,60.64
64103.png,56.45
33850.png,56.13
27077.png,66.19
46587.png,63.19
36044.png,78.96
10452.png,55.51
29585.png,33.63
67842.png,34.56
46541.png,62.27
06157.png,52.87
55243.png,63.96
29525.png,62.69
25839.png,86.44
65447.png,68.33
24462.png,65.81
18820.png,57.85
67140.png,39.79
26223.png,63.22
20904.png,65.17
60376.png,65.52
19889.png,87.42
45635.png,78.16
33051.png,70.62
69861.png,74.46
51512.png,88.93
47587.png,83.81
13009.png,62.56
10969.png,62.1
59272.png,64.17
68580.png,75.95
58026.png,50.85
38010.png,84.84
36760.png,19.57
49595.png,80.99
26706.png,17.31
41392.png,85.02
26086.png,13.86
06613.png,56.11
66601.png,79.25
23450.png,55.62
04407.png,61.37
40795.png,47.88
66075.png,37.02
35600.png,80.21
64143.png,81.38
61797.png,63.32
64393.png,82.26
56004.png,53.04
37767.png,32.22
69196.png,22.54
22568.png,26.36
66030.png,82.49
52226.png,78.15
30889.png,56.54
57872.png,35.7
62169.png,67.72
23789.png,69.52
10628.png,80.05
02435.png,29.34
34724.png,94.79
08019.png,68.82
36618.png,17.76
36364.png,58.09
53368.png,68.09
13073.png,67.16
00629.png,9.14
33157.png,67.84
25395.png,94.04
31555.png,44.5
65808.png,59.78
33907.png,90.44
54614.png,41.72
53285.png,77.71
62680.png,43.47
04811.png,77.72
16485.png,72.21
49502.png,12.64
66938.png,4.61
57343.png,65.51
60099.png,70.99
64119.png,83.44
66781.png,78.9
01094.png,77.29
08421.png,77.3
16458.png,6.15
37143.png,81.29
30377.png,64.57
58240.png,31.27
68930.png,75.15
29507.png,68.75
05378.png,80.31
39038.png,34.29
01714.png,19.7
69166.png,49.44
10012.png,69.06
47611.png,73.17
18934.png,34.84
60747.png,76.89
01513.png,42.53
19632.png,26.25
31052.png,57.33
13762.png,48.34
63311.png,71.84
18379.png,46.64
00833.png,68.31
66826.png,70.86
55275.png,85.59
54444.png,40.16
10817.png,33.92
05336.png,50.57
30202.png,65.4
25221.png,54.5
52058.png,72.84
30292.png,57.13
06919.png,80.02
53513.png,72.77
62507.png,82.88
56272.png,45.98
15073.png,84.36
44776.png,85.16
67662.png,27.91
47156.png,77.62
65893.png,83.57
61666.png,55.8
54652.png,89.48
58587.png,86.39
35235.png,87.73
59431.png,73.6
07243.png,62.32
19032.png,11.13
50782.png,57.94
25195.png,29.22
02597.png,45.34
21820.png,88.01
40689.png,85.19
56023.png,95.06
59241.png,24.6
53311.png,93.8
27655.png,82.98
04508.png,47.62
20308.png,46.22
48070.png,32.26
67832.png,46.63
50195.png,61.69
37110.png,47.05
63999.png,56.86
42096.png,32.64
47635.png,53.83
08113.png,70.67
14103.png,63.93
15958.png,70.93
55544.png,67.7
01384.png,78.24
61177.png,59.57
20299.png,58.17
52560.png,65.06
30096.png,41.2
02140.png,35.48
51271.png,40.84
68743.png,59.54
14072.png,48.46
58708.png,70.94
52555.png,14.38
28605.png,23.23
40982.png,61.37
00452.png,65.57
32092.png,80.53
20597.png,15.11
35447.png,90.02
43801.png,87.82
35166.png,65.08
14844.png,77.53
42178.png,62.11
31332.png,76.13
48488.png,80.99
54030.png,82.9
12286.png,69.23
34333.png,71.79
12452.png,40.23
42884.png,25.59
65663.png,21.21
23387.png,73.58
44510.png,31.52
61285.png,62.6
14081.png,70.09
05398.png,29.76
40725.png,86.76
49788.png,63.2
21211.png,27.08
62108.png,42.23
32304.png,86.46
43704.png,45.61
41609.png,59.25
50855.png,77.68
51333.png,72.7
27687.png,15.76
53580.png,85.87
14763.png,65.66
15763.png,79.45
48894.png,53.91
12618.png,57.3
46548.png,26.43
65705.png,74.67
31857.png,80.57
66853.png,58.5
60551.png,50.58
61657.png,47.03
25513.png,76.47
33824.png,59.32
35039.png,24.06
59613.png,79.79
13596.png,57.78
34181.png,81.02
07832.png,92.03
41993.png,49.34
05503.png,73.64
46459.png,26.87
25880.png,20.21
42078.png,83.13
43824.png,47.69
22642.png,72.28
18636.png,69.63
28192.png,77.14
35458.png,24.86
31897.png,75.31
05698.png,79.45
10976.png,36.54
11452.png,71.49
52223.png,73.52
53080.png,4.6
34305.png,18.5
11048.png,73.52
04337.png,85.6
55663.png,61.21
46917.png,41.36
54978.png,49.9
11303.png,92.82
10309.png,63.43
31713.png,81.07
24566.png,58.66
30336.png,73.85
25255.png,74.11
47178.png,14.46
04484.png,56.73
63169.png,76.63
01044.png,76.3
67339.png,44.37
55515.png,72.98
18568.png,60.31
12006.png,65.65
53094.png,78.28
46389.png,79.18
29756.png,65.23
01807.png,15.7
26557.png,62.9
21741.png,52.38
26628.png,34.83
45043.png,49.71
31447.png,46.48
46286.png,46.22
13808.png,71.69
07186.png,53.29
56507.png,58.94
34943.png,75.97
03986.png,51.3
29932.png,8.43
12164.png,54.28
14586.png,39.33
30643.png,69.31
21806.png,40.45
38613.png,67.21
58638.png,37.88
46235.png,39.1
69409.png,44.31
66537.png,8.28
56513.png,71.93
32679.png,61.49
24502.png,31.53
33406.png,94.2
48178.png,79.02
47408.png,64.76
66640.png,36.95
14658.png,76.81
69243.png,74.13
43913.png,12.39
21771.png,83.87
67367.png,63.32
25114.png,52.77
31861.png,54.79
48575.png,83.15
04789.png,76.07
21981.png,76.24
05046.png,56.91
13934.png,49.69
27976.png,80.02
24903.png,10.25
01748.png,70.0
44050.png,53.41
38853.png,57.12
44645.png,76.6
20314.png,72.35
54662.png,55.46
58634.png,25.2
25109.png,22.26
15392.png,39.35
13850.png,72.55
39811.png,17.96
37517.png,47.28
56587.png,81.29
57891.png,21.66
53599.png,67.3
24131.png,48.03
01451.png,71.85
56890.png,74.66
21587.png,60.7
14370.png,75.78
52228.png,75.57
66614.png,20.84
53545.png,66.68
53699.png,71.04
41692.png,32.76
09011.png,26.51
51224.png,83.06
16939.png,86.66
08114.png,20.93
20021.png,30.18
13938.png,46.73
33652.png,47.29
19004.png,57.07
25057.png,3.34
41140.png,93.85
60434.png,85.68
57019.png,45.54
55628.png,67.14
12021.png,52.7
14686.png,70.44
46821.png,29.93
50673.png,55.78
18254.png,56.73
40513.png,72.16
52271.png,46.73
31890.png,64.01
25947.png,50.32
57334.png,63.61
13822.png,54.19
68616.png,72.07
68795.png,19.87
33112.png,62.8
07929.png,7.32
47277.png,78.1
57051.png,29.21
50253.png,11.89
16353.png,15.81
57103.png,74.34
21152.png,45.8
11705.png,21.77
06249.png,65.38
42032.png,68.58
20056.png,3.19
19431.png,28.31
06748.png,41.84
35010.png,24.53
14186.png,68.79
55401.png,22.9
69335.png,35.26
18397.png,97.43
60367.png,79.97
59260.png,85.05
57080.png,60.34
33198.png,84.18
14767.png,69.55
12485.png,49.73
32686.png,52.05
29290.png,69.66
60888.png,74.69
65164.png,83.56
02493.png,19.06
46756.png,92.14
08654.png,73.13
07808.png,56.13
03953.png,77.56
32937.png,83.4
51438.png,54.75
55648.png,79.78
01655.png,42.44
37954.png,72.26
50930.png,81.19
07573.png,40.04
21668.png,30.84
39469.png,50.29
44848.png,60.85
33099.png,9.84
03065.png,85.68
16300.png,88.61
36673.png,53.87
64647.png,64.39
20993.png,58.63
65209.png,25.06
09110.png,42.88
41528.png,80.37
20004.png,51.48
69472.png,80.86
16349.png,78.86
29238.png,27.11
29771.png,22.3
46951.png,26.68
07458.png,64.7
41583.png,70.18
66680.png,61.9
45345.png,50.09
65212.png,84.56
25293.png,69.15
55194.png,29.83
28013.png,45.16
01554.png,92.71
52518.png,25.31
11889.png,90.26
56550.png,61.75
13779.png,70.99
24359.png,87.37
46015.png,94.81
63829.png,58.85
16099.png,33.94
16471.png,10.78
25879.png,89.68
13269.png,54.82
57064.png,86.94
00347.png,72.68
25277.png,82.39
30926.png,61.48
69388.png,57.56
24406.png,82.13
65179.png,64.84
34426.png,34.72
04564.png,79.52
67857.png,62.54
66732.png,29.85
62776.png,27.49
48097.png,82.74
12614.png,90.9
58148.png,53.62
09105.png,69.89
23596.png,59.98
06812.png,71.93
59219.png,65.37
57218.png,53.22
47620.png,56.13
